gene,peco,y_true,y_pred,y_prob,gene_y,trait
3363,12,1,1,0.9860071,LOC_Os01g10430,Magnaporthe grisea exposure
61,12,1,1,0.9860053,LOC_Os10g36848,Magnaporthe grisea exposure
11902,12,1,1,0.9859832,LOC_Os05g38370,Magnaporthe grisea exposure
6838,12,1,1,0.9859688,LOC_Os02g05330,Magnaporthe grisea exposure
8907,12,1,1,0.98594046,LOC_Os06g50220,Magnaporthe grisea exposure
11436,12,1,1,0.9859119,LOC_Os05g51150,Magnaporthe grisea exposure
7050,12,1,1,0.98571175,LOC_Os08g02630,Magnaporthe grisea exposure
9449,12,1,1,0.98537815,LOC_Os11g13890,Magnaporthe grisea exposure
3665,12,1,1,0.9853439,LOC_Os01g38359,Magnaporthe grisea exposure
9416,12,1,1,0.9852114,LOC_Os02g32140,Magnaporthe grisea exposure
5524,12,1,1,0.985142,LOC_Os03g58910,Magnaporthe grisea exposure
2872,12,1,1,0.98512506,LOC_Os05g51830,Magnaporthe grisea exposure
3780,12,1,1,0.98511326,LOC_Os02g47605,Magnaporthe grisea exposure
3359,12,1,1,0.98496497,LOC_Os07g37220,Magnaporthe grisea exposure
6085,12,1,1,0.984946,LOC_Os02g43860,Magnaporthe grisea exposure
10607,12,1,1,0.98493654,LOC_Os04g33460,Magnaporthe grisea exposure
7966,12,1,1,0.9847861,LOC_Os12g19090,Magnaporthe grisea exposure
7627,12,1,1,0.9847728,LOC_Os11g09020,Magnaporthe grisea exposure
1589,12,1,1,0.98473376,LOC_Os08g05510,Magnaporthe grisea exposure
9746,12,1,1,0.98470944,LOC_Os04g15790,Magnaporthe grisea exposure
11990,12,1,1,0.98463756,LOC_Os05g37700,Magnaporthe grisea exposure
10649,12,1,1,0.98460776,LOC_Os08g29160,Magnaporthe grisea exposure
7173,12,1,1,0.98460466,LOC_Os04g59200,Magnaporthe grisea exposure
4250,12,1,1,0.98383695,LOC_Os06g01390,Magnaporthe grisea exposure
6407,12,1,1,0.9835985,LOC_Os02g47590,Magnaporthe grisea exposure
7136,12,1,1,0.98353636,LOC_Os05g25840,Magnaporthe grisea exposure
621,12,1,1,0.98353136,LOC_Os03g61760,Magnaporthe grisea exposure
8605,12,1,1,0.9833777,LOC_Os09g23110,Magnaporthe grisea exposure
6018,12,1,1,0.98327154,LOC_Os02g12680,Magnaporthe grisea exposure
3663,12,1,1,0.9831639,LOC_Os01g50410,Magnaporthe grisea exposure
11112,12,1,1,0.9829838,LOC_Os01g17000,Magnaporthe grisea exposure
10732,12,1,1,0.9829243,LOC_Os10g39620,Magnaporthe grisea exposure
6692,12,1,1,0.9828987,LOC_Os01g57066,Magnaporthe grisea exposure
10111,12,1,1,0.9828164,LOC_Os12g17900,Magnaporthe grisea exposure
7404,12,1,1,0.9825271,LOC_Os11g27329,Magnaporthe grisea exposure
10303,12,1,1,0.9824455,LOC_Os01g02720,Magnaporthe grisea exposure
440,12,1,1,0.9823746,LOC_Os04g52450,Magnaporthe grisea exposure
10574,12,1,1,0.98221004,LOC_Os02g40840,Magnaporthe grisea exposure
11035,12,1,1,0.98189074,LOC_Os03g16860,Magnaporthe grisea exposure
8603,12,1,1,0.98166704,LOC_Os01g04570,Magnaporthe grisea exposure
8494,12,1,1,0.9815886,LOC_Os06g21580,Magnaporthe grisea exposure
6160,12,1,1,0.98150635,LOC_Os03g18820,Magnaporthe grisea exposure
9882,12,1,1,0.9813265,LOC_Os02g33490,Magnaporthe grisea exposure
1543,12,1,1,0.98130465,LOC_Os01g63770,Magnaporthe grisea exposure
1426,12,1,1,0.9811615,LOC_Os07g49150,Magnaporthe grisea exposure
10268,12,1,1,0.9810972,LOC_Os01g47200,Magnaporthe grisea exposure
5661,12,1,1,0.98103905,LOC_Os01g22900,Magnaporthe grisea exposure
3984,12,1,1,0.9809924,LOC_Os05g36930,Magnaporthe grisea exposure
1963,12,1,1,0.9809884,LOC_Os06g36560,Magnaporthe grisea exposure
2698,12,1,1,0.98081857,LOC_Os09g25150,Magnaporthe grisea exposure
4286,12,1,1,0.9806265,LOC_Os09g26300,Magnaporthe grisea exposure
10933,12,1,1,0.9803909,LOC_Os05g28290,Magnaporthe grisea exposure
10153,12,1,1,0.9802618,LOC_Os06g48355,Magnaporthe grisea exposure
5331,12,1,1,0.98013777,LOC_Os09g15770,Magnaporthe grisea exposure
8578,12,1,1,0.9800615,LOC_Os08g14640,Magnaporthe grisea exposure
6322,12,1,1,0.98000205,LOC_Os10g37980,Magnaporthe grisea exposure
2789,12,1,1,0.97992283,LOC_Os05g01950,Magnaporthe grisea exposure
11814,12,1,1,0.97989583,LOC_Os12g33100,Magnaporthe grisea exposure
2330,12,1,1,0.97966343,LOC_Os11g38860,Magnaporthe grisea exposure
3300,12,1,1,0.97965,LOC_Os04g42600,Magnaporthe grisea exposure
5987,12,1,1,0.97961926,LOC_Os06g01260,Magnaporthe grisea exposure
7968,12,1,1,0.97910494,LOC_Os02g03050,Magnaporthe grisea exposure
10743,12,1,1,0.9790774,LOC_Os04g56170,Magnaporthe grisea exposure
7504,12,1,1,0.9790627,LOC_Os10g01044,Magnaporthe grisea exposure
982,12,1,1,0.97861177,LOC_Os10g21810,Magnaporthe grisea exposure
2169,12,1,1,0.9781778,LOC_Os02g48620,Magnaporthe grisea exposure
9865,12,1,1,0.97802025,LOC_Os10g30580,Magnaporthe grisea exposure
7447,12,1,1,0.9779795,LOC_Os02g47020,Magnaporthe grisea exposure
6007,12,1,1,0.9777844,LOC_Os03g62200,Magnaporthe grisea exposure
7926,12,1,1,0.97765106,LOC_Os02g56560,Magnaporthe grisea exposure
5791,12,1,1,0.9775245,LOC_Os08g07400,Magnaporthe grisea exposure
3789,12,1,1,0.9773991,LOC_Os02g52250,Magnaporthe grisea exposure
8027,12,1,1,0.9773312,LOC_Os08g25430,Magnaporthe grisea exposure
1783,12,1,1,0.97723436,LOC_Os03g59390,Magnaporthe grisea exposure
1719,12,1,1,0.9769464,LOC_Os01g15900,Magnaporthe grisea exposure
6046,12,1,1,0.9769067,LOC_Os07g37650,Magnaporthe grisea exposure
8928,12,1,1,0.9768355,LOC_Os06g39750,Magnaporthe grisea exposure
4888,12,1,1,0.97674745,LOC_Os11g01140,Magnaporthe grisea exposure
774,12,1,1,0.97667104,LOC_Os06g01350,Magnaporthe grisea exposure
253,12,1,1,0.9758044,LOC_Os06g04910,Magnaporthe grisea exposure
9366,12,1,1,0.97557575,LOC_Os07g29770,Magnaporthe grisea exposure
1997,12,1,1,0.97549623,LOC_Os06g13020,Magnaporthe grisea exposure
8407,12,1,1,0.9754877,LOC_Os01g41630,Magnaporthe grisea exposure
5763,12,1,1,0.9753975,LOC_Os10g32810,Magnaporthe grisea exposure
7748,12,1,1,0.9752794,LOC_Os09g33876,Magnaporthe grisea exposure
2004,12,1,1,0.97510195,LOC_Os01g27520,Magnaporthe grisea exposure
8214,12,1,1,0.9749417,LOC_Os10g34750,Magnaporthe grisea exposure
7810,12,1,1,0.9747865,LOC_Os07g31380,Magnaporthe grisea exposure
7549,12,1,1,0.97472364,LOC_Os02g10650,Magnaporthe grisea exposure
10098,12,1,1,0.9746334,LOC_Os08g40450,Magnaporthe grisea exposure
4704,12,1,1,0.9746293,LOC_Os12g09500,Magnaporthe grisea exposure
11128,12,1,1,0.97457904,LOC_Os04g46750,Magnaporthe grisea exposure
10308,12,1,1,0.974531,LOC_Os01g22352,Magnaporthe grisea exposure
7758,12,1,1,0.9743688,LOC_Os03g04590,Magnaporthe grisea exposure
10216,12,1,1,0.9743491,LOC_Os01g12560,Magnaporthe grisea exposure
5008,12,1,1,0.97433347,LOC_Os12g06380,Magnaporthe grisea exposure
6894,12,1,1,0.97429085,LOC_Os03g24900,Magnaporthe grisea exposure
4288,12,1,1,0.97413754,LOC_Os02g14110,Magnaporthe grisea exposure
975,12,1,1,0.9740942,LOC_Os07g31250,Magnaporthe grisea exposure
6139,12,1,1,0.9740829,LOC_Os11g07890,Magnaporthe grisea exposure
729,12,1,1,0.9740388,LOC_Os08g01270,Magnaporthe grisea exposure
3434,12,1,1,0.97388047,LOC_Os06g20340,Magnaporthe grisea exposure
10741,12,1,1,0.97374874,LOC_Os04g32620,Magnaporthe grisea exposure
7630,12,1,1,0.97369057,LOC_Os06g02144,Magnaporthe grisea exposure
1415,12,1,1,0.97366875,LOC_Os12g03470,Magnaporthe grisea exposure
4056,12,1,1,0.97348714,LOC_Os12g40480,Magnaporthe grisea exposure
5354,12,1,1,0.9731318,LOC_Os01g61044,Magnaporthe grisea exposure
7080,12,1,1,0.97276646,LOC_Os01g48810,Magnaporthe grisea exposure
6005,12,1,1,0.97260123,LOC_Os06g45710,Magnaporthe grisea exposure
4560,12,1,1,0.97258717,LOC_Os02g33080,Magnaporthe grisea exposure
8466,12,1,1,0.9723952,LOC_Os08g40530,Magnaporthe grisea exposure
8971,12,1,1,0.9723547,LOC_Os03g19480,Magnaporthe grisea exposure
6936,12,1,1,0.9723247,LOC_Os01g17470,Magnaporthe grisea exposure
5131,12,1,1,0.9722577,LOC_Os09g36220,Magnaporthe grisea exposure
7153,12,1,1,0.9720104,LOC_Os11g04980,Magnaporthe grisea exposure
437,12,1,1,0.9719396,LOC_Os05g33260,Magnaporthe grisea exposure
10809,12,1,1,0.971875,LOC_Os05g01110,Magnaporthe grisea exposure
3261,12,1,1,0.97180736,LOC_Os01g69950,Magnaporthe grisea exposure
2752,12,1,1,0.9717691,LOC_Os12g23180,Magnaporthe grisea exposure
3955,12,1,1,0.9715488,LOC_Os06g05890,Magnaporthe grisea exposure
9513,12,1,1,0.9712233,LOC_Os03g19250,Magnaporthe grisea exposure
8653,12,1,1,0.97102743,LOC_Os06g09290,Magnaporthe grisea exposure
5421,12,1,1,0.9707022,LOC_Os07g40940,Magnaporthe grisea exposure
9591,12,1,1,0.9696331,LOC_Os09g36080,Magnaporthe grisea exposure
7698,12,1,1,0.9694676,LOC_Os05g51520,Magnaporthe grisea exposure
9721,12,1,1,0.9692936,LOC_Os03g55150,Magnaporthe grisea exposure
7230,12,1,1,0.96910244,LOC_Os06g49800,Magnaporthe grisea exposure
580,12,1,1,0.9688297,LOC_Os02g44510,Magnaporthe grisea exposure
2072,12,1,1,0.9684598,LOC_Os02g42940,Magnaporthe grisea exposure
2231,12,1,1,0.96820563,LOC_Os06g15330,Magnaporthe grisea exposure
1308,12,1,1,0.96778506,LOC_Os10g30370,Magnaporthe grisea exposure
8094,12,1,1,0.96763337,LOC_Os03g42840,Magnaporthe grisea exposure
10811,12,1,1,0.96720827,LOC_Os01g71970,Magnaporthe grisea exposure
10971,12,1,1,0.9671883,LOC_Os01g73680,Magnaporthe grisea exposure
8652,12,1,1,0.9669585,LOC_Os03g62340,Magnaporthe grisea exposure
4061,12,1,1,0.9667958,LOC_Os11g41540,Magnaporthe grisea exposure
8799,12,1,1,0.96665466,LOC_Os02g07230,Magnaporthe grisea exposure
9589,12,1,1,0.9664687,LOC_Os04g51370,Magnaporthe grisea exposure
5631,12,1,1,0.9663417,LOC_Os05g03860,Magnaporthe grisea exposure
2214,12,1,1,0.96552926,LOC_Os07g40700,Magnaporthe grisea exposure
6675,12,1,1,0.96510947,LOC_Os12g07880,Magnaporthe grisea exposure
11776,12,1,1,0.9650162,LOC_Os02g54650,Magnaporthe grisea exposure
1483,12,1,1,0.964984,LOC_Os03g42280,Magnaporthe grisea exposure
8312,12,1,1,0.9646723,LOC_Os07g43890,Magnaporthe grisea exposure
10270,12,1,1,0.96423405,LOC_Os03g46660,Magnaporthe grisea exposure
6020,12,1,1,0.96416813,LOC_Os11g38020,Magnaporthe grisea exposure
5075,12,1,1,0.9637551,LOC_Os09g16510,Magnaporthe grisea exposure
1903,12,1,1,0.96375066,LOC_Os02g57630,Magnaporthe grisea exposure
6267,12,1,1,0.96369565,LOC_Os09g19820,Magnaporthe grisea exposure
2695,12,1,1,0.9636479,LOC_Os01g19150,Magnaporthe grisea exposure
7716,12,1,1,0.9634414,LOC_Os04g32050,Magnaporthe grisea exposure
4909,12,1,1,0.9631665,LOC_Os05g29880,Magnaporthe grisea exposure
4528,12,1,1,0.9628841,LOC_Os12g17430,Magnaporthe grisea exposure
2934,12,1,1,0.9627292,LOC_Os09g28019,Magnaporthe grisea exposure
1151,12,1,1,0.96272004,LOC_Os08g36994,Magnaporthe grisea exposure
472,12,1,1,0.96227914,LOC_Os12g02980,Magnaporthe grisea exposure
3939,12,1,1,0.9617321,LOC_Os03g53200,Magnaporthe grisea exposure
6153,12,1,1,0.96172434,LOC_Os02g21700,Magnaporthe grisea exposure
3098,12,1,1,0.96167517,LOC_Os09g04890,Magnaporthe grisea exposure
882,12,1,1,0.96145487,LOC_Os06g33710,Magnaporthe grisea exposure
11458,12,1,1,0.9610894,LOC_Os06g28590,Magnaporthe grisea exposure
3206,12,1,1,0.9610894,LOC_Os07g08950,Magnaporthe grisea exposure
1899,12,1,1,0.9603,LOC_Os03g13550,Magnaporthe grisea exposure
10891,12,1,1,0.96008277,LOC_Os02g39720,Magnaporthe grisea exposure
11374,12,1,1,0.9588665,LOC_Os03g60550,Magnaporthe grisea exposure
908,12,1,1,0.9587657,LOC_Os01g14770,Magnaporthe grisea exposure
6938,12,1,1,0.95818657,LOC_Os11g03400,Magnaporthe grisea exposure
2989,12,1,1,0.9574172,LOC_Os01g70810,Magnaporthe grisea exposure
7873,12,1,1,0.9569007,LOC_Os11g37420,Magnaporthe grisea exposure
9628,12,1,1,0.9566585,LOC_Os07g46060,Magnaporthe grisea exposure
9728,12,1,1,0.9564314,LOC_Os02g44550,Magnaporthe grisea exposure
8954,12,1,1,0.95634305,LOC_Os03g58250,Magnaporthe grisea exposure
10163,12,1,1,0.9562811,LOC_Os03g43990,Magnaporthe grisea exposure
8910,12,1,1,0.95614445,LOC_Os09g26400,Magnaporthe grisea exposure
7394,12,1,1,0.95578426,LOC_Os01g33784,Magnaporthe grisea exposure
2641,12,1,1,0.95573777,LOC_Os03g45730,Magnaporthe grisea exposure
3158,12,1,1,0.9555635,LOC_Os04g27190,Magnaporthe grisea exposure
10519,12,1,1,0.9551931,LOC_Os02g04460,Magnaporthe grisea exposure
1724,12,1,1,0.95491976,LOC_Os05g06760,Magnaporthe grisea exposure
10637,12,1,1,0.9547688,LOC_Os04g29680,Magnaporthe grisea exposure
10530,12,1,1,0.95476586,LOC_Os02g27340,Magnaporthe grisea exposure
10776,12,1,1,0.95462066,LOC_Os04g41200,Magnaporthe grisea exposure
7598,12,1,1,0.95378894,LOC_Os02g50360,Magnaporthe grisea exposure
2855,12,1,1,0.95374143,LOC_Os12g35630,Magnaporthe grisea exposure
829,12,1,1,0.95343435,LOC_Os02g27360,Magnaporthe grisea exposure
1720,12,1,1,0.95340824,LOC_Os05g43310,Magnaporthe grisea exposure
5978,12,1,1,0.9530247,LOC_Os10g23120,Magnaporthe grisea exposure
5504,12,1,1,0.952828,LOC_Os11g01790,Magnaporthe grisea exposure
2228,12,1,1,0.9524218,LOC_Os04g28780,Magnaporthe grisea exposure
275,12,1,1,0.9520066,LOC_Os10g01540,Magnaporthe grisea exposure
6404,12,1,1,0.95140606,LOC_Os03g08020,Magnaporthe grisea exposure
9559,12,1,1,0.9513616,LOC_Os02g39710,Magnaporthe grisea exposure
1493,12,1,1,0.9509712,LOC_Os07g46610,Magnaporthe grisea exposure
6545,12,1,1,0.95017534,LOC_Os07g22024,Magnaporthe grisea exposure
227,12,1,1,0.95009613,LOC_Os03g20980,Magnaporthe grisea exposure
9196,12,1,1,0.949986,LOC_Os09g29430,Magnaporthe grisea exposure
8665,12,1,1,0.949697,LOC_Os05g47560,Magnaporthe grisea exposure
9643,12,1,1,0.94961464,LOC_Os10g22560,Magnaporthe grisea exposure
659,12,1,1,0.9493996,LOC_Os09g12570,Magnaporthe grisea exposure
11639,12,1,1,0.9493202,LOC_Os10g32820,Magnaporthe grisea exposure
5392,12,1,1,0.9491886,LOC_Os03g31550,Magnaporthe grisea exposure
5861,12,1,1,0.9480245,LOC_Os06g17970,Magnaporthe grisea exposure
9058,12,1,1,0.947755,LOC_Os04g02510,Magnaporthe grisea exposure
9917,12,1,1,0.9475452,LOC_Os01g53600,Magnaporthe grisea exposure
5893,12,1,1,0.9475047,LOC_Os06g49640,Magnaporthe grisea exposure
485,12,1,1,0.9471744,LOC_Os03g02730,Magnaporthe grisea exposure
843,12,1,1,0.94701225,LOC_Os04g51180,Magnaporthe grisea exposure
8411,12,1,1,0.9451257,LOC_Os12g10710,Magnaporthe grisea exposure
7014,12,1,1,0.94497454,LOC_Os08g44590,Magnaporthe grisea exposure
7482,12,1,1,0.94481194,LOC_Os09g10710,Magnaporthe grisea exposure
7932,12,1,1,0.94422305,LOC_Os03g29950,Magnaporthe grisea exposure
9437,12,1,1,0.9441276,LOC_Os09g10770,Magnaporthe grisea exposure
6942,12,1,1,0.9441117,LOC_Os07g05365,Magnaporthe grisea exposure
11106,12,1,1,0.94408363,LOC_Os02g55520,Magnaporthe grisea exposure
12137,12,1,1,0.94364554,LOC_Os02g33020,Magnaporthe grisea exposure
6102,12,1,1,0.94356894,LOC_Os05g43650,Magnaporthe grisea exposure
4221,12,1,1,0.94355077,LOC_Os03g02720,Magnaporthe grisea exposure
51,12,1,1,0.94313866,LOC_Os03g22540,Magnaporthe grisea exposure
11932,12,1,1,0.94310194,LOC_Os05g34450,Magnaporthe grisea exposure
8798,12,1,1,0.94163877,LOC_Os01g72800,Magnaporthe grisea exposure
7798,12,1,1,0.94105244,LOC_Os04g47240,Magnaporthe grisea exposure
4801,12,1,1,0.94005793,LOC_Os11g18770,Magnaporthe grisea exposure
1463,12,1,1,0.93944573,LOC_Os05g28180,Magnaporthe grisea exposure
11966,12,1,1,0.939301,LOC_Os04g41560,Magnaporthe grisea exposure
10231,12,1,1,0.93926555,LOC_Os02g10510,Magnaporthe grisea exposure
274,12,1,1,0.93878645,LOC_Os06g05180,Magnaporthe grisea exposure
3552,12,1,1,0.9386609,LOC_Os01g50310,Magnaporthe grisea exposure
8362,12,1,1,0.9382253,LOC_Os10g30790,Magnaporthe grisea exposure
9709,12,1,1,0.9376188,LOC_Os02g57160,Magnaporthe grisea exposure
11509,12,1,1,0.93722457,LOC_Os06g48530,Magnaporthe grisea exposure
8139,12,1,1,0.9369972,LOC_Os02g51060,Magnaporthe grisea exposure
8839,12,1,1,0.9362522,LOC_Os04g24140,Magnaporthe grisea exposure
7747,12,1,1,0.93554133,LOC_Os10g35030,Magnaporthe grisea exposure
4418,12,1,1,0.9351398,LOC_Os05g48240,Magnaporthe grisea exposure
11527,12,1,1,0.9347253,LOC_Os03g14669,Magnaporthe grisea exposure
1494,12,1,1,0.93408287,LOC_Os09g13870,Magnaporthe grisea exposure
9053,12,1,1,0.93371236,LOC_Os03g22120,Magnaporthe grisea exposure
3771,12,1,1,0.9331108,LOC_Os06g44060,Magnaporthe grisea exposure
2093,12,1,1,0.9328239,LOC_Os04g58870,Magnaporthe grisea exposure
7395,12,1,1,0.93204945,LOC_Os08g08060,Magnaporthe grisea exposure
8311,12,1,1,0.93199426,LOC_Os02g56170,Magnaporthe grisea exposure
1613,12,1,1,0.9319069,LOC_Os01g34390,Magnaporthe grisea exposure
4459,12,1,1,0.93111193,LOC_Os04g49450,Magnaporthe grisea exposure
8969,12,1,1,0.9310655,LOC_Os04g35700,Magnaporthe grisea exposure
3480,12,1,1,0.9309035,LOC_Os09g25320,Magnaporthe grisea exposure
524,12,1,1,0.9306719,LOC_Os03g63760,Magnaporthe grisea exposure
8540,12,1,1,0.93048203,LOC_Os08g01070,Magnaporthe grisea exposure
6882,12,1,1,0.9302544,LOC_Os05g49430,Magnaporthe grisea exposure
7788,12,1,1,0.9294428,LOC_Os06g21250,Magnaporthe grisea exposure
9541,12,1,1,0.9291904,LOC_Os11g41990,Magnaporthe grisea exposure
9847,12,1,1,0.92902523,LOC_Os10g08550,Magnaporthe grisea exposure
11964,12,1,1,0.9287329,LOC_Os11g39130,Magnaporthe grisea exposure
7357,12,0,1,0.92764544,LOC_Os03g44800,Magnaporthe grisea exposure
1311,12,1,1,0.927271,LOC_Os12g31860,Magnaporthe grisea exposure
11692,12,1,1,0.92725766,LOC_Os07g40930,Magnaporthe grisea exposure
1751,12,1,1,0.92695993,LOC_Os03g26530,Magnaporthe grisea exposure
6412,12,1,1,0.9261258,LOC_Os03g62660,Magnaporthe grisea exposure
5592,12,1,1,0.92586946,LOC_Os05g47650,Magnaporthe grisea exposure
6597,12,1,1,0.925729,LOC_Os08g42440,Magnaporthe grisea exposure
3424,12,1,1,0.9255396,LOC_Os08g39140,Magnaporthe grisea exposure
9505,12,1,1,0.924336,LOC_Os02g20930,Magnaporthe grisea exposure
1736,12,1,1,0.9243194,LOC_Os06g03840,Magnaporthe grisea exposure
10777,12,1,1,0.92400724,LOC_Os12g43550,Magnaporthe grisea exposure
5852,12,1,1,0.92189395,LOC_Os07g48100,Magnaporthe grisea exposure
5122,12,1,1,0.9213832,LOC_Os06g10620,Magnaporthe grisea exposure
6678,12,1,1,0.92136085,LOC_Os08g42700,Magnaporthe grisea exposure
1464,12,1,1,0.92104733,LOC_Os06g43870,Magnaporthe grisea exposure
509,12,1,1,0.92085433,LOC_Os02g11720,Magnaporthe grisea exposure
7866,12,1,1,0.9200715,LOC_Os10g35850,Magnaporthe grisea exposure
4471,12,1,1,0.91784644,LOC_Os01g07740,Magnaporthe grisea exposure
9147,12,1,1,0.9171061,LOC_Os04g42840,Magnaporthe grisea exposure
9563,12,1,1,0.917073,LOC_Os06g11170,Magnaporthe grisea exposure
487,12,1,1,0.9160302,LOC_Os05g01190,Magnaporthe grisea exposure
7626,12,1,1,0.9149384,LOC_Os03g22430,Magnaporthe grisea exposure
11640,12,1,1,0.9141239,LOC_Os08g31700,Magnaporthe grisea exposure
1118,12,1,1,0.9135179,LOC_Os12g16350,Magnaporthe grisea exposure
9737,12,1,1,0.9132353,LOC_Os05g10650,Magnaporthe grisea exposure
9924,12,1,1,0.9126131,LOC_Os01g72970,Magnaporthe grisea exposure
2933,12,1,1,0.91182,LOC_Os03g16480,Magnaporthe grisea exposure
3937,12,1,1,0.91167974,LOC_Os01g11710,Magnaporthe grisea exposure
861,12,1,1,0.9108878,LOC_Os02g06840,Magnaporthe grisea exposure
11551,12,1,1,0.9073351,LOC_Os01g62840,Magnaporthe grisea exposure
692,12,1,1,0.90649474,LOC_Os06g11040,Magnaporthe grisea exposure
7620,12,1,1,0.9060061,LOC_Os07g42250,Magnaporthe grisea exposure
1446,12,1,1,0.9058518,LOC_Os03g51050,Magnaporthe grisea exposure
4425,12,1,1,0.904756,LOC_Os03g31690,Magnaporthe grisea exposure
11349,12,1,1,0.9040863,LOC_Os02g56860,Magnaporthe grisea exposure
9769,12,1,1,0.9028095,LOC_Os06g09280,Magnaporthe grisea exposure
1367,12,1,1,0.90251726,LOC_Os07g37610,Magnaporthe grisea exposure
3761,12,1,1,0.9012004,LOC_Os05g49230,Magnaporthe grisea exposure
9975,12,1,1,0.90049857,LOC_Os07g44660,Magnaporthe grisea exposure
1801,12,1,1,0.9003113,LOC_Os09g34910,Magnaporthe grisea exposure
9657,12,1,1,0.8998709,LOC_Os03g40610,Magnaporthe grisea exposure
572,12,1,1,0.89799964,LOC_Os04g02754,Magnaporthe grisea exposure
4256,12,1,1,0.8979741,LOC_Os09g33710,Magnaporthe grisea exposure
4711,12,1,1,0.89709824,LOC_Os04g36620,Magnaporthe grisea exposure
9031,12,1,1,0.8946137,LOC_Os04g56240,Magnaporthe grisea exposure
199,12,1,1,0.89455324,LOC_Os11g14010,Magnaporthe grisea exposure
7745,12,1,1,0.89309174,LOC_Os01g65220,Magnaporthe grisea exposure
4713,12,1,1,0.89214313,LOC_Os02g18450,Magnaporthe grisea exposure
6400,12,1,1,0.8918641,LOC_Os04g31040,Magnaporthe grisea exposure
9164,12,1,1,0.8907893,LOC_Os05g48450,Magnaporthe grisea exposure
11638,12,1,1,0.89067674,LOC_Os01g11670,Magnaporthe grisea exposure
5581,12,1,1,0.8905463,LOC_Os05g18850,Magnaporthe grisea exposure
6154,12,1,1,0.88988304,LOC_Os02g44010,Magnaporthe grisea exposure
5599,12,1,1,0.8897311,LOC_Os12g01930,Magnaporthe grisea exposure
1788,12,1,1,0.8891065,LOC_Os03g53140,Magnaporthe grisea exposure
5033,12,1,1,0.888906,LOC_Os05g33400,Magnaporthe grisea exposure
8307,12,1,1,0.8889011,LOC_Os07g16970,Magnaporthe grisea exposure
3346,12,1,1,0.8875555,LOC_Os06g37180,Magnaporthe grisea exposure
1,12,1,1,0.8845866,LOC_Os03g38000,Magnaporthe grisea exposure
10235,12,1,1,0.8811389,LOC_Os10g28080,Magnaporthe grisea exposure
4155,12,1,1,0.8785586,LOC_Os06g45820,Magnaporthe grisea exposure
4263,12,1,1,0.8782325,LOC_Os10g21910,Magnaporthe grisea exposure
5555,12,1,1,0.8773421,LOC_Os05g48960,Magnaporthe grisea exposure
3824,12,1,1,0.87679535,LOC_Os12g08730,Magnaporthe grisea exposure
9291,12,1,1,0.87643623,LOC_Os06g21380,Magnaporthe grisea exposure
12176,12,1,1,0.8764303,LOC_Os02g05320,Magnaporthe grisea exposure
7562,12,1,1,0.87631166,LOC_Os11g01480,Magnaporthe grisea exposure
12177,12,1,1,0.8737813,LOC_Os04g32950,Magnaporthe grisea exposure
11978,12,1,1,0.87265015,LOC_Os08g14330,Magnaporthe grisea exposure
6634,12,1,1,0.87213075,LOC_Os02g53180,Magnaporthe grisea exposure
2859,12,1,1,0.8717477,LOC_Os05g05830,Magnaporthe grisea exposure
2732,12,1,1,0.8706581,LOC_Os08g03390,Magnaporthe grisea exposure
1144,12,1,1,0.86964977,LOC_Os09g36270,Magnaporthe grisea exposure
9557,12,1,1,0.86930335,LOC_Os03g44150,Magnaporthe grisea exposure
11952,12,1,1,0.86605555,LOC_Os03g19300,Magnaporthe grisea exposure
6932,12,1,1,0.86007756,LOC_Os07g41090,Magnaporthe grisea exposure
5926,12,1,1,0.8581777,LOC_Os07g35480,Magnaporthe grisea exposure
9150,12,1,1,0.8578841,LOC_Os03g55590,Magnaporthe grisea exposure
4457,12,1,1,0.85613155,LOC_Os05g33880,Magnaporthe grisea exposure
9668,12,1,1,0.8555909,LOC_Os10g21000,Magnaporthe grisea exposure
8011,12,1,1,0.8553212,LOC_Os02g57310,Magnaporthe grisea exposure
9460,12,1,1,0.8538714,LOC_Os05g08560,Magnaporthe grisea exposure
573,12,1,1,0.85331625,LOC_Os02g42520,Magnaporthe grisea exposure
10640,12,1,1,0.8532992,LOC_Os11g38000,Magnaporthe grisea exposure
10943,12,1,1,0.8519051,LOC_Os01g20940,Magnaporthe grisea exposure
9082,12,1,1,0.8501772,LOC_Os07g09060,Magnaporthe grisea exposure
8863,12,1,1,0.8496127,LOC_Os08g10244,Magnaporthe grisea exposure
4947,12,1,1,0.8495211,LOC_Os08g04180,Magnaporthe grisea exposure
95,12,1,1,0.84850526,LOC_Os03g11420,Magnaporthe grisea exposure
1726,12,1,1,0.8483741,LOC_Os06g42800,Magnaporthe grisea exposure
7676,12,1,1,0.8483157,LOC_Os03g11240,Magnaporthe grisea exposure
2226,12,1,1,0.84824294,LOC_Os08g38900,Magnaporthe grisea exposure
11887,12,1,1,0.84725446,LOC_Os08g02230,Magnaporthe grisea exposure
180,12,1,1,0.8463732,LOC_Os02g15870,Magnaporthe grisea exposure
930,12,1,1,0.8427716,LOC_Os02g16600,Magnaporthe grisea exposure
9768,12,1,1,0.8398972,LOC_Os03g44300,Magnaporthe grisea exposure
8682,12,1,1,0.83905345,LOC_Os12g40880,Magnaporthe grisea exposure
4136,12,1,1,0.83711857,LOC_Os05g48820,Magnaporthe grisea exposure
